,acousticness,artist,danceability,date,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,position,speechiness,stream,tempo,time_signature,track_name,url,valence
605,0.433,La Arrolladora Banda El Limón De Rene Camacho,0.688,2017-06-18,181267.0,0.667,0.0,8.0,0.0535,-3.69,1.0,189.0,0.0381,32358.0,107.962,4.0,Ya Es Muy Tarde,https://open.spotify.com/track/47ehW8KNY6XhEtwMYAY0br,0.924
606,0.229,Gerardo Ortiz,0.741,2017-06-18,130253.0,0.58,8.28e-05,0.0,0.168,-5.927,1.0,200.0,0.0298,31450.0,119.988,4.0,Fuiste Mía,https://open.spotify.com/track/2SaB5fVysOqdJQnjDEBcPW,0.898
607,0.0329,DJ Khaled,0.671,2017-06-19,204173.0,0.672,0.0,0.0,0.118,-3.094,0.0,160.0,0.0688,39911.0,97.98,4.0,Wild Thoughts (feat. Rihanna & Bryson Tiller),https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632
608,0.034,Axwell /\ Ingrosso,0.644,2017-06-19,203000.0,0.743,0.0,5.0,0.257,-5.002,0.0,177.0,0.0355,37762.0,123.074,4.0,More Than You Know,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,0.544
609,0.0058,Imagine Dragons,0.475,2017-06-23,190120.0,0.657,8.81e-06,2.0,0.181,-7.381,1.0,62.0,0.0708,93082.0,132.071,4.0,I Don’t Know Why,https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU,0.0707
610,0.0429,Imagine Dragons,0.675,2017-06-23,201240.0,0.649,0.0,1.0,0.128,-4.953,1.0,96.0,0.0315,61439.0,134.955,4.0,Whatever It Takes,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,0.537
611,0.333,Romeo Santos,0.737,2017-06-23,234829.0,0.709,0.0,8.0,0.289,-6.889,0.0,100.0,0.045,60882.0,125.997,4.0,Imitadora,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,0.556
612,0.0168,Imagine Dragons,0.539,2017-06-23,232907.0,0.768,1.43e-06,4.0,0.0939,-5.344,1.0,121.0,0.0336,54285.0,99.961,4.0,Walking The Wire,https://open.spotify.com/track/6jmngk8Fwup05JZ6kgXEGX,0.12
613,0.0278,Kevin Roldan,0.834,2017-06-23,209733.0,0.65,0.0,10.0,0.0822,-3.604,0.0,143.0,0.158,49296.0,96.933,4.0,Me Gustas,https://open.spotify.com/track/2d8rQXA25Yk5ZE3XW1eTXs,0.389
614,0.226,Abraham Mateo,0.69,2017-06-23,252200.0,0.872,0.0,11.0,0.0858,-2.984,0.0,186.0,0.0588,41222.0,94.0,4.0,Loco Enamorado,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,0.731
615,0.222,Bad Bunny,0.819,2017-06-24,324828.0,0.457,0.0,0.0,0.128,-6.962,0.0,171.0,0.135,40392.0,115.997,4.0,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)",https://open.spotify.com/track/4UG962ViiLqoUyx0RjCcwP,0.273
616,0.0073,Karol G,0.664,2017-06-24,233293.0,0.576,6.28e-05,7.0,0.0912,-5.395,0.0,189.0,0.0349,37887.0,134.934,4.0,Ahora Me Llama,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2,0.121
617,0.0864,Drake,0.801,2017-06-26,234373.0,0.727,0.00406,0.0,0.112,-4.687,1.0,140.0,0.0606,44379.0,107.371,4.0,Signs,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,0.218
618,0.158,Julia Michaels,0.769,2017-06-27,178973.0,0.657,8.83e-05,4.0,0.0798,-4.897,1.0,191.0,0.146,38486.0,137.967,4.0,Uh Huh,https://open.spotify.com/track/7hCcLbNDCVPNqAwuoutJ31,0.549
619,0.0148,J Balvin,0.543,2017-06-30,189440.0,0.677,6.21e-06,11.0,0.13,-4.915,0.0,16.0,0.0993,208386.0,103.809,4.0,Mi Gente,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,0.294
620,0.0323,Axwell /\ Ingrosso,0.645,2017-06-30,203000.0,0.741,0.0,5.0,0.29,-4.989,0.0,69.0,0.0339,82330.0,123.07,4.0,More Than You Know,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,0.534
621,0.113,Jonas Blue,0.741,2017-06-30,184134.0,0.79,0.0,11.0,0.0542,-4.086,0.0,73.0,0.0469,79375.0,104.043,4.0,Mama,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,0.528
622,0.152,Calvin Harris,0.722,2017-06-30,235973.0,0.79,0.0,4.0,0.0349,-4.867,0.0,84.0,0.241,68288.0,94.965,4.0,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",https://open.spotify.com/track/0Ws8D3EWUDgY962Xftb0h5,0.434
623,0.311,Nicky Jam,0.803,2017-06-30,225520.0,0.767,0.0,8.0,0.073,-5.377,1.0,95.0,0.0535,61667.0,89.968,4.0,El Amante - Remix,https://open.spotify.com/track/04f13iELcsYpY2yeLiAcfq,0.598
624,0.0853,Drake,0.79,2017-06-30,234373.0,0.734,0.00409,0.0,0.112,-4.66,1.0,107.0,0.0524,57340.0,107.369,4.0,Signs,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y,0.223
625,0.446,Calvin Harris,0.753,2017-06-30,272653.0,0.76,3.13e-05,6.0,0.182,-4.518,0.0,134.0,0.0859,50949.0,91.953,4.0,Rollin (feat. Future & Khalid),https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,0.657
626,0.0463,Caloncho,0.88,2017-06-30,212653.0,0.48,0.0142,0.0,0.321,-11.466,1.0,155.0,0.0966,46762.0,122.99,4.0,Optimista,https://open.spotify.com/track/4Hg78x2saZPrbUin5CFIJt,0.845
627,0.108,Bruno Mars,0.747,2017-06-30,228300.0,0.701,0.0,2.0,0.0712,-4.902,1.0,171.0,0.0429,43980.0,100.012,4.0,Versace On The Floor (Bruno Mars vs. David Guetta),https://open.spotify.com/track/5UJshy5HDHdNEVqlJwzsQB,0.589
628,0.397,J Alvarez,0.724,2017-07-01,208280.0,0.751,0.0,11.0,0.07,-3.473,0.0,188.0,0.09,38145.0,180.021,4.0,Esa Boquita,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,0.949
629,0.315,Romeo Santos,0.729,2017-07-01,234160.0,0.721,0.0,8.0,0.306,-5.962,0.0,198.0,0.0397,37599.0,125.962,4.0,Imitadora,https://open.spotify.com/track/19CAKZdXVNyZrfmF60RAj3,0.549
630,0.499,Melendi,0.546,2017-07-03,258504.0,0.494,0.0,2.0,0.108,-7.426,1.0,185.0,0.157,37277.0,153.301,4.0,Destino o Casualidad,https://open.spotify.com/track/02IJFWVjLSM811RsySQusA,0.353
631,0.127,Julia Michaels,0.763,2017-07-03,177840.0,0.673,4.86e-05,4.0,0.0751,-4.906,1.0,192.0,0.201,36817.0,137.937,4.0,Uh Huh,https://open.spotify.com/track/1eVRnmGhDPATPxz6kqWuCP,0.554
632,0.123,Jennifer Lopez,0.673,2017-07-05,215880.0,0.907,0.0,1.0,0.423,-3.716,0.0,153.0,0.074,43477.0,109.04,4.0,Ni Tú Ni Yo (feat. Gente de Zona),https://open.spotify.com/track/5xMzazov0IHYllrc8U2K6F,0.768
633,0.113,Jd Pantoja,0.776,2017-07-06,191774.0,0.68,3.41e-05,7.0,0.119,-7.296,1.0,181.0,0.046,40769.0,93.003,4.0,Dile Mentiras (feat. Tony M),https://open.spotify.com/track/5iEQlrA8N81wC6HQFlx8rq,0.889
634,0.0215,Zedd,0.716,2017-07-07,204583.0,0.917,7.91e-06,1.0,0.0515,-3.674,1.0,80.0,0.0527,72110.0,107.969,4.0,Get Low (with Liam Payne),https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,0.501
635,0.48,Kesha,0.565,2017-07-07,230269.0,0.381,0.0,10.0,0.109,-7.204,1.0,158.0,0.0302,44850.0,73.483,4.0,Praying,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX,0.325
636,0.551,Ozuna,0.739,2017-07-07,231602.0,0.688,0.00118,9.0,0.101,-10.246,1.0,182.0,0.157,42073.0,169.829,4.0,Bebe (feat. Anuel AA),https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,0.582
637,0.00156,Coldplay,0.425,2017-07-07,282427.0,0.878,0.000898,9.0,0.206,-4.979,0.0,188.0,0.038,41378.0,148.002,5.0,A L I E N S,https://open.spotify.com/track/6pwvH9LfroBLqd3dez9vBz,0.252
638,0.0792,Chyno Miranda,0.733,2017-07-08,223613.0,0.901,0.0,0.0,0.199,-3.967,1.0,182.0,0.108,38620.0,98.003,4.0,Quédate Conmigo,https://open.spotify.com/track/0a9b4sUavOWgyc9jeScv7Y,0.77
639,0.373,Maluma,0.749,2017-07-09,242319.0,0.842,0.0,0.0,0.174,-3.739,1.0,192.0,0.0425,31471.0,95.562,4.0,Felices los 4 - Salsa Version,https://open.spotify.com/track/33F4IHQ2JcXWSDXNA9b4tK,0.854
640,0.0252,Demi Lovato,0.701,2017-07-11,203760.0,0.638,0.0,11.0,0.256,-6.889,0.0,197.0,0.238,37693.0,144.084,4.0,Sorry Not Sorry,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,0.868
641,0.0204,Selena Gomez,0.708,2017-07-13,186113.0,0.61,4.45e-06,2.0,0.0641,-4.522,1.0,71.0,0.0574,75134.0,123.038,4.0,Fetish (feat. Gucci Mane),https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,0.305
642,0.141,Becky G,0.743,2017-07-14,202453.0,0.855,0.0045,5.0,0.099,-3.976,0.0,91.0,0.0436,60728.0,96.989,4.0,Mayores,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,0.871
643,0.0164,Coldplay,0.626,2017-07-14,276907.0,0.822,0.000296,6.0,0.139,-5.501,1.0,98.0,0.0434,58816.0,97.003,4.0,Miracles (Someone Special),https://open.spotify.com/track/6uJwPeBGb3swi85TSr9iIz,0.374
644,0.0495,Wisin,0.799,2017-07-14,385520.0,0.8,1.63e-05,1.0,0.332,-4.828,1.0,167.0,0.074,43541.0,92.015,4.0,Escápate Conmigo - Remix,https://open.spotify.com/track/5P45f6HakSHDwdFj5dO5K5,0.414
645,0.673,Bad Bunny,0.783,2017-07-14,170765.0,0.653,0.00316,7.0,0.12,-1.964,1.0,179.0,0.272,41557.0,91.964,4.0,Tu No Metes Cabra,https://open.spotify.com/track/10nQ3Pj0o1XotcikgJPVKD,0.41
646,0.535,Lauv,0.752,2017-07-15,197437.0,0.505,2.55e-06,9.0,0.104,-7.621,1.0,185.0,0.253,39450.0,91.97,4.0,I Like Me Better,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,0.419
647,0.105,Jonas Blue,0.742,2017-07-16,181615.0,0.791,0.0,11.0,0.0533,-4.277,0.0,90.0,0.0479,52141.0,104.059,4.0,Mama,https://open.spotify.com/track/4GEQd6D1NeNjpf0pbOgJSO,0.534
648,0.254,Queen,0.397,2017-07-16,354320.0,0.396,0.0,3.0,0.268,-9.91,1.0,190.0,0.05,33050.0,142.913,4.0,Bohemian Rhapsody - Remastered 2011,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,0.227
649,0.711,Brytiago,0.707,2017-07-16,218909.0,0.609,0.0,6.0,0.137,-5.673,0.0,200.0,0.126,31937.0,134.91,4.0,Netflixxx,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG,0.579
650,0.237,Felipe Peláez,0.797,2017-07-18,232307.0,0.777,0.0,0.0,0.128,-5.499,1.0,174.0,0.0772,39762.0,99.987,4.0,Vivo Pensando En Ti (feat. Maluma),https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774,0.575
651,0.00261,Dua Lipa,0.762,2017-07-18,209320.0,0.7,1.56e-05,9.0,0.153,-6.021,0.0,184.0,0.0694,38524.0,116.073,4.0,New Rules,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,0.608
652,0.0551,Cali Y El Dandee,0.625,2017-07-19,197087.0,0.852,0.0,0.0,0.616,-3.614,1.0,105.0,0.0574,52872.0,184.212,4.0,Lumbra,https://open.spotify.com/track/7dx0Funwrd0LRvquDFQ8fv,0.839
653,0.288,Alfredo Olivas,0.69,2017-07-19,216214.0,0.706,0.0,6.0,0.0926,-4.533,0.0,126.0,0.0374,47655.0,139.971,3.0,En Definitiva,https://open.spotify.com/track/57tdYLxIPDGcjEQFBK8pjn,0.566
654,0.0103,Linkin Park,0.542,2017-07-20,216933.0,0.853,0.0,3.0,0.108,-6.407,0.0,72.0,0.0498,77214.0,105.256,4.0,In The End,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,0.37
655,0.0046,Linkin Park,0.496,2017-07-20,185587.0,0.863,0.0,9.0,0.639,-4.153,1.0,91.0,0.0381,60425.0,110.018,4.0,Numb,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,0.243
656,0.0141,Linkin Park,0.623,2017-07-20,205613.0,0.93,1.64e-06,5.0,0.138,-5.285,1.0,178.0,0.0324,40289.0,120.119,4.0,What I've Done,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,0.287
657,0.336,Romeo Santos,0.736,2017-07-21,234829.0,0.709,0.0,8.0,0.287,-6.889,0.0,47.0,0.0451,121245.0,126.006,4.0,Imitadora,https://open.spotify.com/track/4fSZ0TgFfg4wMqekZBWMpe,0.558
658,0.207,Louis Tomlinson,0.683,2017-07-21,190428.0,0.53,0.0,5.0,0.394,-4.918,0.0,48.0,0.142,119973.0,75.016,4.0,Back to You (feat. Bebe Rexha & Digital Farm Animals),https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,0.645
659,0.228,Romeo Santos,0.635,2017-07-21,204701.0,0.713,0.0,11.0,0.0506,-6.909,1.0,63.0,0.0937,91036.0,179.864,4.0,Bella y Sensual,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,0.749
660,0.0466,Linkin Park,0.58,2017-07-21,208960.0,0.702,3.2e-06,4.0,0.536,-5.565,1.0,113.0,0.0337,54335.0,105.076,4.0,Crawling,https://open.spotify.com/track/57BrRMwf9LrcmuOsyGilwr,0.299
661,0.0014,Linkin Park,0.492,2017-07-21,157333.0,0.969,1.32e-06,9.0,0.0787,-4.419,1.0,118.0,0.0491,53192.0,95.136,4.0,One Step Closer,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,0.538
662,0.0143,Linkin Park,0.585,2017-07-21,230253.0,0.972,0.0,9.0,0.0707,-4.45,0.0,128.0,0.0534,50147.0,110.006,4.0,BURN IT DOWN,https://open.spotify.com/track/7oVEtyuv9NBmnytsCIsY5I,0.585
663,0.00038,Linkin Park,0.451,2017-07-21,213933.0,0.951,2.39e-06,1.0,0.261,-3.754,1.0,146.0,0.0645,47466.0,162.065,4.0,Somewhere I Belong,https://open.spotify.com/track/3agtg0x11wPvLIWkYR39nZ,0.442
664,0.604,Lana Del Rey,0.504,2017-07-21,264066.0,0.655,0.00193,0.0,0.364,-8.644,0.0,151.0,0.0542,46457.0,99.982,4.0,Lust For Life (with The Weeknd),https://open.spotify.com/track/0mt02gJ425Xjm7c3jYkOBn,0.262
665,0.0603,JAY Z,0.687,2017-07-21,205733.0,0.793,0.0,2.0,0.582,-4.254,1.0,155.0,0.166,46238.0,107.045,4.0,Numb / Encore,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,0.751
666,0.0747,Linkin Park,0.542,2017-07-21,164760.0,0.932,0.0,4.0,0.613,-4.896,1.0,157.0,0.05,46172.0,140.135,4.0,Bleed It Out,https://open.spotify.com/track/3qmvK8QARSPkFTuKeIXSbs,0.698
667,0.00022,Linkin Park,0.524,2017-07-21,184867.0,0.939,0.0,9.0,0.623,-3.994,1.0,158.0,0.113,45743.0,150.184,4.0,Papercut,https://open.spotify.com/track/1Vej0qeQ3ioKwpI6FUbRv1,0.661
668,0.111,Linkin Park,0.554,2017-07-21,162600.0,0.978,0.0,4.0,0.0731,-3.554,1.0,167.0,0.131,44187.0,135.095,4.0,Faint,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,0.594
669,0.0162,Lana Del Rey,0.746,2017-07-21,260672.0,0.576,1.13e-05,1.0,0.19,-8.64,1.0,176.0,0.153,43002.0,134.944,4.0,Summer Bummer (feat. A$AP Rocky & Playboi Carti),https://open.spotify.com/track/0T8qHE4gQPf8g9KjvjNmDq,0.124
670,0.0369,Linkin Park,0.653,2017-07-21,216281.0,0.839,0.0,10.0,0.068,-5.077,1.0,180.0,0.0685,42035.0,149.034,4.0,Battle Symphony,https://open.spotify.com/track/3FQCJI2t5LTbsRPfYVBSVB,0.669
671,0.834,Lana Del Rey,0.509,2017-07-21,253532.0,0.43,0.000854,5.0,0.0927,-8.387,1.0,184.0,0.0325,41610.0,122.919,4.0,Beautiful People Beautiful Problems (feat. Stevie Nicks),https://open.spotify.com/track/3O7p9Itz8PXUoAjD2vmuM6,0.128
672,0.106,Linkin Park,0.697,2017-07-21,211413.0,0.84,0.0,9.0,0.748,-4.602,0.0,198.0,0.054,40648.0,128.034,4.0,Good Goodbye (feat. Pusha T and Stormzy),https://open.spotify.com/track/650OeHTLxZAQmb4aEbGmaA,0.452
673,0.458,Los Plebes del Rancho de Ariel Camacho,0.596,2017-07-22,194188.0,0.607,0.0,11.0,0.124,-4.286,1.0,169.0,0.0344,41252.0,172.267,4.0,Como Fue,https://open.spotify.com/track/5KhJdJKz3WXuiiftKTDR3b,0.763
674,0.181,CD9,0.751,2017-07-24,187040.0,0.841,0.0,0.0,0.307,-4.408,1.0,193.0,0.0493,36170.0,94.044,4.0,No Le Hablen de Amor,https://open.spotify.com/track/3feHcIEPryXd1nlrdAaJVN,0.588
675,0.214,Ozuna,0.753,2017-07-26,233827.0,0.732,0.0,6.0,0.265,-3.619,1.0,175.0,0.0562,39789.0,120.056,4.0,El Farsante,https://open.spotify.com/track/2LW4Zu7FcrwjWm3t5Rv3Oq,0.325
676,0.0079,Skrillex,0.653,2017-07-28,234286.0,0.91,0.0,10.0,0.318,-3.36,1.0,106.0,0.0566,55780.0,126.047,4.0,Would You Ever,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,0.0921
677,0.0902,Carlos Vives,0.748,2017-07-28,193159.0,0.884,0.0,10.0,0.361,-3.556,1.0,182.0,0.0501,40669.0,95.046,4.0,Robarte un Beso,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T,0.678
678,0.137,Dasoul,0.817,2017-07-30,234280.0,0.804,1.4e-05,1.0,0.0917,-4.372,1.0,200.0,0.0651,31563.0,104.996,4.0,Kung Fu,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq,0.57
679,0.392,Bruno Martini,0.833,2017-08-01,203586.0,0.748,0.000758,8.0,0.0809,-5.496,0.0,167.0,0.034,39945.0,121.999,4.0,Sun Goes Down,https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b,0.888
680,0.0457,Major Lazer,0.696,2017-08-02,173910.0,0.849,0.0,7.0,0.372,-4.391,1.0,91.0,0.289,60000.0,108.127,4.0,Buscando Huellas (feat. J Balvin & Sean Paul),https://open.spotify.com/track/6WMYFEd4MJDIjJARHnOxoN,0.502
681,0.207,Romeo Santos,0.759,2017-08-02,198332.0,0.639,0.0,4.0,0.23,-8.085,0.0,195.0,0.0511,36985.0,128.01,4.0,Sobredosis (feat. Ozuna),https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB,0.682
682,0.392,Manuel Turizo,0.518,2017-08-04,228480.0,0.532,0.0,4.0,0.355,-7.402,1.0,64.0,0.0771,87628.0,95.008,4.0,Una Lady Como Tú - Remix,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW,0.741
683,0.0295,Camila Cabello,0.655,2017-08-04,228893.0,0.576,0.115,5.0,0.132,-6.735,0.0,73.0,0.0536,78268.0,139.953,4.0,OMG,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,0.167
684,0.248,Nacho,0.791,2017-08-04,217080.0,0.866,5.29e-06,6.0,0.0696,-4.236,1.0,109.0,0.0497,54743.0,96.011,4.0,Báilame - Remix,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,0.71
685,0.0668,Farruko,0.708,2017-08-04,230520.0,0.56,0.0,9.0,0.111,-7.132,1.0,128.0,0.129,50098.0,163.043,4.0,Krippy Kush,https://open.spotify.com/track/3rgjBiAMVGnxmsTDmUy8vb,0.411
686,0.13,Alex Sensation,0.771,2017-08-04,238160.0,0.835,0.0,0.0,0.0601,-3.388,1.0,185.0,0.0507,40949.0,91.012,4.0,Que Va,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,0.817
687,0.148,Alex Sensation,0.766,2017-08-05,238160.0,0.827,0.0,0.0,0.0518,-3.332,1.0,129.0,0.0538,46782.0,91.03,4.0,Que Va,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56,0.831
688,0.594,Julión Álvarez y su Norteño Banda,0.743,2017-08-06,209147.0,0.472,1.09e-06,5.0,0.0833,-5.805,1.0,191.0,0.036,32707.0,127.956,4.0,Y Me Pregunto,https://open.spotify.com/track/6XmruwUGBD64xazQSfrJer,0.858
689,0.0323,Macklemore,0.731,2017-08-06,220454.0,0.794,2.59e-05,0.0,0.112,-5.126,0.0,193.0,0.0522,32694.0,139.994,4.0,Glorious (feat. Skylar Grey),https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,0.356
690,0.372,Banda Los Recoditos,0.747,2017-08-06,165080.0,0.403,2.14e-05,8.0,0.109,-5.699,1.0,198.0,0.0339,32493.0,126.012,4.0,No Le Hago Falta,https://open.spotify.com/track/2qUcODumTPupoRx8eyGtyQ,0.716
691,0.247,DJ Jonathan,0.726,2017-08-10,231106.0,0.705,0.0,6.0,0.409,-4.458,1.0,90.0,0.0636,63851.0,120.053,4.0,El Farsante,https://open.spotify.com/track/66gNNRsKkmECPQUrvpMQtS,0.39
692,0.00179,Avicii,0.652,2017-08-11,181673.0,0.855,0.0,2.0,0.0404,-4.832,1.0,98.0,0.0441,58947.0,134.009,4.0,Without You (feat. Sandro Cavazza),https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,0.279
693,0.0583,Yandel,0.808,2017-08-11,223147.0,0.69,0.0,1.0,0.103,-4.151,1.0,119.0,0.148,53621.0,125.086,4.0,Explícale,https://open.spotify.com/track/48yAM9xWBwT4Ac9G1y20rw,0.64
694,0.0423,Caloncho,0.641,2017-08-11,212227.0,0.475,0.0155,0.0,0.323,-11.422,1.0,162.0,0.15,44125.0,123.105,4.0,Optimista,https://open.spotify.com/track/1QEInhNobyzwUbcJupGm6X,0.852
695,0.00339,Fifth Harmony,0.738,2017-08-11,189440.0,0.525,0.0,1.0,0.351,-6.298,0.0,184.0,0.0371,41781.0,124.008,4.0,Angel,https://open.spotify.com/track/09KlDlkOYuC5x6hOaM7vaP,0.13
696,0.0653,MC Davo,0.903,2017-08-11,209658.0,0.456,0.0,5.0,0.123,-9.398,1.0,187.0,0.189,41618.0,120.036,4.0,Si Ella Supiera,https://open.spotify.com/track/2SMx4Bx7mg9f7zMzSxhpzd,0.314
697,0.0434,Caloncho,0.645,2017-08-12,212227.0,0.467,0.00948,0.0,0.323,-11.422,1.0,164.0,0.163,43673.0,123.121,4.0,Optimista,https://open.spotify.com/track/22LGgFochmXJw5vVr5knDl,0.826
698,0.222,Ozuna,0.739,2017-08-13,188080.0,0.821,9.6e-06,1.0,0.311,-4.233,1.0,103.0,0.0852,52111.0,171.077,4.0,Se Preparó,https://open.spotify.com/track/3mxWDt0eKXfl4C1e4oIP0J,0.693
699,0.072,JEN,0.653,2017-08-14,219840.0,0.84,0.0,9.0,0.0974,-3.313,0.0,177.0,0.222,39719.0,180.141,4.0,Dure Dure,https://open.spotify.com/track/42MoYJb42qprlpJU0OEhAT,0.638
700,0.186,Camila Cabello,0.768,2017-08-16,216897.0,0.517,3.8e-05,7.0,0.104,-4.323,0.0,136.0,0.0312,46141.0,104.992,4.0,Havana,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,0.418
701,0.134,CD9,0.775,2017-08-16,176840.0,0.821,0.0,0.0,0.307,-4.397,1.0,155.0,0.059,44075.0,94.01,4.0,No Le Hablen de Amor (Remix),https://open.spotify.com/track/6F35s1d7QRKjbjBbpccVQp,0.557
702,0.00402,Justin Bieber,0.743,2017-08-17,189467.0,0.733,0.0,8.0,0.304,-5.337,1.0,87.0,0.0375,70355.0,104.977,4.0,Friends (with BloodPop®),https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va,0.622
703,0.00459,Justin Bieber,0.744,2017-08-18,189467.0,0.739,0.0,8.0,0.306,-5.35,1.0,20.0,0.0387,170230.0,104.99,4.0,Friends (with BloodPop®),https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,0.649
704,0.0112,Jesse & Joy,0.702,2017-08-18,183573.0,0.84,0.0,0.0,0.119,-3.547,1.0,70.0,0.0879,86235.0,101.99,4.0,3 A.M.,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,0.624
705,0.288,Alfredo Olivas,0.69,2017-08-18,216214.0,0.706,0.0,6.0,0.0926,-4.533,0.0,80.0,0.0374,79422.0,139.971,3.0,En Definitiva,https://open.spotify.com/track/4muWZq9U4nQ9GP6LQglgWs,0.566
706,0.154,CNCO,0.527,2017-08-18,188797.0,0.907,0.0,4.0,0.0993,-3.09,0.0,90.0,0.11,71236.0,93.813,4.0,Reggaetón Lento (Remix),https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE,0.664
707,0.213,Yandel,0.757,2017-08-18,203667.0,0.733,4.68e-06,6.0,0.288,-4.486,1.0,99.0,0.2,68274.0,174.05,4.0,Sólo Mía,https://open.spotify.com/track/3WM3XDNCzEsLvtp59D9oF7,0.864
708,0.26,Major Lazer,0.796,2017-08-18,217815.0,0.815,1.18e-05,7.0,0.113,-3.968,0.0,101.0,0.0859,66158.0,119.048,4.0,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/1YCCa9beW7JkFxflje5ERB,0.604
709,0.307,Alfredo Olivas,0.708,2017-08-18,211320.0,0.705,0.0,3.0,0.13,-3.561,1.0,123.0,0.0371,53821.0,142.039,3.0,El Paciente,https://open.spotify.com/track/3w2G5Gw8OrgIS3GVC84JqF,0.975
710,0.00543,Chris Brown,0.614,2017-08-18,129478.0,0.598,0.0,10.0,0.1,-6.335,0.0,183.0,0.0561,43486.0,105.803,4.0,Questions,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu,0.565
711,0.26,Major Lazer,0.796,2017-08-19,217815.0,0.815,1.18e-05,7.0,0.113,-3.968,0.0,105.0,0.0859,58684.0,119.048,4.0,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/0d9wwtTyMxYzIFJs8CKbiz,0.604
712,0.331,Banda Los Recoditos,0.741,2017-08-19,166773.0,0.409,1.26e-05,8.0,0.109,-5.731,1.0,198.0,0.0354,40418.0,125.856,4.0,No Le Hago Falta,https://open.spotify.com/track/2bpmteM9wnfynV1MNkI898,0.717
713,0.768,Pink Floyd,0.275,2017-08-21,283872.0,0.216,0.897,5.0,0.0832,-13.818,1.0,91.0,0.0345,60567.0,116.388,4.0,The Great Gig in the Sky,https://open.spotify.com/track/2TjdnqlpwOjhijHCwHCP2d,0.181
